,nota,nota_aleatoria,nota_reconstruida
0,3.0,1.99622446090019,1.9679118307451062
0,3.0,1.257462362595394,0.7383167563838584
0,3.5,2.1413697938576637,2.2165714889707324
0,3.5,1.553717117557592,0.5596912802074346
0,3.5,4.194936977346258,4.1736087187103115
0,3.5,1.1795753752666212,1.0388034610410206
0,3.0,1.0151002143967214,1.0127862167332655
0,3.0,1.9375080369270814,2.0620849432106203
0,1.0,3.598165626477983,3.5252782628939996
0,4.5,3.7446224713107625,3.8079773052963724
0,4.0,2.5014064093215898,2.4495549757275934
0,4.0,2.383013486711278,2.3872683512601456
0,4.0,0.6605289407748183,0.4508581706226516
0,3.0,3.3742216926873003,2.2908436945351993
0,5.0,3.012360066937683,2.9864142992054385
0,4.0,3.2973941603887647,2.7179748312348457
0,4.0,2.1131798951146936,1.8257273207375944
0,3.0,3.7447538149792687,3.7976742877495213
0,4.0,0.29986677090159786,0.38984215734538763
0,4.0,4.711349317276617,3.6601936425735015
