,nota,nota_aleatoria,nota_reconstruida
0,3.5,2.7999866490414913,1.3563556787588702
0,3.0,0.8172117120396638,0.7112595480904422
0,4.0,1.6405837234097804,1.629827437071016
0,3.0,0.43470063461365005,0.03392583171559277
0,3.5,1.1840382091277313,1.732076345104653
0,5.0,0.7414777782991477,0.7131505523883722
0,5.0,2.0351221393599768,0.4878337335731337
0,4.0,1.2496706986857347,0.4429751235579502
0,5.0,2.330363134727447,2.2095489278551526
0,3.5,3.7678065768149365,3.018885661449177
0,5.0,4.098258835273598,3.9834735472882605
0,3.0,4.4693287344381964,0.9190112493125553
0,4.0,0.9514457419737749,-0.027696604065275035
0,3.0,2.0671865175595427,1.40436292725981
0,3.0,2.921756763372108,2.945341699326594
0,3.0,0.535724017641464,0.8713664863853077
0,3.5,0.30880363664605837,-0.7640647181160247
0,3.5,0.35866346497019475,0.3593092797288581
0,3.5,2.693150172286355,0.23400057351834275
0,4.0,0.7647602542365539,0.5657751699246176
0,3.5,2.6719853203412973,2.605503419690586
0,4.5,2.10162094377484,2.064367703782191
0,5.0,4.118399421605058,3.6092603348284706
0,4.0,0.4910209323985054,1.012754285043157
0,4.0,1.1307458181937764,2.370711599911699
0,3.0,1.7553396368637642,1.9676215208263765
0,3.0,4.82951987950401,3.5757998799380717
0,5.0,3.5589478036874516,3.3623542823023973
0,4.0,2.7722244807019303,1.306882123148259
0,4.5,3.494812042132009,3.618597811137125
0,3.0,3.3940473017985435,2.634254880710688
0,0.5,3.922338791895432,3.236120996152838
0,4.5,1.2644117147922578,1.3667966477086053
0,4.0,0.8894431358758148,0.03582022207492771
0,3.5,3.4783749771173778,1.6326737163175222
0,4.0,2.1074619975452347,2.522606998009697
0,1.5,0.1301977430630541,0.8719889651889782
0,4.0,0.3155240590828562,0.3384419209549392
0,5.0,4.985891270118735,2.7442356545086817
0,1.5,3.7188362461496705,3.6869298770368575
0,3.0,2.50309103503561,1.8404460166757992
0,3.0,1.6396257413748834,1.8832643528426107
0,4.5,1.8841160981586846,1.9005355622712985
0,3.5,0.487699181010931,0.40111220571273387
0,5.0,4.34335029488735,2.9499405837176003
0,5.0,4.690010972188661,1.4182225962784936
0,4.0,1.2960366019438296,1.2794173006240597
0,5.0,1.627474657482772,1.3069792217624754
0,5.0,2.157426291655678,3.6154174042713882
0,3.5,4.1952639085264405,3.927116283668222
0,4.0,1.1995118377461416,0.4218855557741533
0,2.5,0.12059830426164042,-0.36563808578683754
0,4.0,0.850159570935865,1.974970331674605
0,3.0,0.5496742633341523,0.4873430062098814
0,2.0,0.5745066137982885,2.3072326021512186
0,4.0,0.8044328594050182,0.7984353262133901
0,3.0,3.549663620491449,3.4555190945988756
0,2.5,2.9808435992539577,2.6276898791568426
0,4.0,3.25820370499227,3.4027659609202647
0,4.5,4.977325621044405,2.3618638013119315
0,3.0,1.6921136753433559,2.003520191757965
0,5.0,0.8209034790170111,0.08270885486088657
0,4.0,2.513917795319128,2.5216522179668077
0,3.5,2.8009292683082725,2.7646895442665
0,4.5,0.6904148029479962,0.5196436238008224
0,4.0,0.40544192511844546,0.5720311796440143
0,3.0,1.6004283731652558,2.0528286509170326
0,5.0,1.7313932886539845,1.2805512417380092
0,5.0,0.8876260568045818,1.4638195632305273
0,4.5,0.5556044849366737,0.23419475452433036
0,2.5,1.7129937843484484,2.020593701735626
0,5.0,4.3025747547825866,2.3092909612898422
0,4.0,3.4700246043405842,1.620622613743624
0,4.0,0.022908912279248628,0.8002883792790472
0,1.0,2.46916619231168,2.6973023706095507
0,3.0,1.3034305541838203,1.4100989770180767
0,3.5,4.801752029328961,0.406860195863498
0,2.0,3.8371321667817075,3.872183019525783
0,3.5,0.5908243921717082,0.01804503207637309
0,3.5,4.538795524159108,2.9209235472399175
0,3.5,4.62611675916512,4.28595978560587
0,3.5,3.5203186226684338,3.395635054482865
0,3.5,1.5126967255687829,0.26195243197880025
0,2.0,3.6376687158340344,3.538054248201547
0,2.0,1.8908255385920754,0.35935028748368114
0,5.0,1.2457120384505393,1.3065742569815333
0,3.0,0.17683165702580272,0.17427440900098068
0,4.0,3.310988522043921,4.22515847297718
0,3.0,3.8232039538981692,3.3988012481717287
0,1.0,1.9893844411072048,1.7629482984018776
0,4.0,0.7906278756748109,0.7664260531702377
0,5.0,3.501925242662685,4.963836965165658
0,2.5,0.5819160506460919,0.6399438015698512
0,3.0,0.3193459114522146,0.13921769818215846
0,5.0,3.076609468020179,3.1287393319964707
0,2.5,1.0111547634266116,0.8616682926040864
0,4.0,3.8800418063936783,1.8071780269710633
0,3.0,4.725677183195659,3.8640631485442194
0,5.0,0.5593259421613844,0.6097084125155158
0,5.0,1.9559431527694864,2.688045230233348
0,4.0,0.6387903990319566,0.3619974938171773
0,5.0,3.765819891674527,1.7213410321677665
0,1.0,1.5860283778848987,0.24246464466885487
0,5.0,0.07607681650032005,0.8278607464528865
0,4.0,0.2292423016069528,0.25110006530511053
0,4.0,1.2433908323208005,1.227655695415982
0,3.0,4.105274245741065,0.3830751131011719
0,3.0,4.761841576408224,0.12085347552155437
0,3.0,0.37227220849440856,0.20932033613173914
0,3.0,2.6629515642040085,0.21872205568659492
0,3.5,1.3521430903191796,1.4223597872518137
0,4.0,4.700339095728883,3.7963434341265243
0,3.0,2.5203270420555457,2.24881006519605
0,1.0,0.7022040312284739,0.345606732832751
0,3.0,0.9027618148156669,1.0195240781052946
0,3.0,3.9262937826647537,3.937079645901947
0,4.5,4.825023680170457,5.492858957515301
0,5.0,3.0359268641189967,2.8113160879684145
0,4.0,4.217915924500088,2.4334767538862354
0,4.0,3.549076619331431,2.4943065190638687
0,4.0,4.267170136117543,2.4123000738395617
0,3.5,2.5868045451600508,2.3309449534778115
0,5.0,2.935627606563136,1.9763502255602352
0,3.0,2.6399497361344357,2.3278263463064954
0,3.0,3.193414018071707,2.4647733806843526
0,4.0,2.969975963816045,2.2624616609318013
0,3.0,2.711728152795888,2.9041243441679043
0,4.0,1.7394244260126706,1.5707635512910245
0,3.5,0.31177197375493126,0.3105678734673758
0,4.5,3.0869177365391813,3.0396665011428956
