,nota,nota_aleatoria,nota_reconstruida
0,4.0,3.808168127383724,3.7730250126318277
0,5.0,0.0825780349328531,1.8417982886375226
0,4.0,4.697999484185869,4.1009362647106915
0,3.5,0.5609354988621978,1.8286758280165314
0,4.5,4.210819322096518,1.8472160903800452
0,3.0,3.1653627214130404,1.2177452085729603
0,2.5,3.6736802328855434,1.5139139319457413
0,3.0,1.4679686034807933,0.8575725103842167
0,3.0,3.84564684927913,0.193887191470149
0,3.5,3.8776676263119048,3.4134949804692574
0,4.0,0.261236725901029,0.9135300387606814
0,3.5,0.5151366343649316,2.511085808638841
0,4.5,1.6326012864620325,1.7005264259618287
0,3.0,0.12020701886176044,2.0123315964462694
0,4.5,2.655714104995704,2.676595911206372
0,3.5,0.4872164888875563,0.9609060396450442
0,2.0,2.5747334925765464,0.1466964224042595
0,4.0,4.471225549985633,0.8658861051890498
0,2.0,3.240563747295634,1.4251929903459317
0,5.0,3.2357876118602418,0.7579315912739377
